id,codep,codmun,codind,nomind,manmue,periodo,edadR,casos,poblacion,tasa,casosh,poblacionh,tasah,casosm,poblacionm,tasam,sincasos,sinpoblacion,sintasa,rural,urbano,sinfor,despazado,otro,discapacitado,nodiscapacitado,sinfodiscapacitado,amarillo,blanco,indigena,mestizo,mulato,negro,sinfraza,total
1270,17,17442,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,2,1689,118.41326228537595,2,865,231.21387283236996,0,824,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1271,17,17444,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,1,1867,53.56186395286556,1,926,107.99136069114472,0,941,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1272,17,17444,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2023,5,1,1867,53.56186395286556,1,926,107.99136069114472,0,941,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1273,17,17446,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,3,365,821.917808219178,3,190,1578.9473684210527,0,175,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3
1274,17,17446,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2023,5,3,365,821.917808219178,3,190,1578.9473684210527,0,175,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3
1275,17,17486,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,4,1,1783,56.08524957936063,1,951,105.15247108307045,0,832,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1276,17,17486,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,4,1,1783,56.08524957936063,1,951,105.15247108307045,0,832,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1277,17,17486,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,3,3254,92.19422249539029,3,1608,186.56716417910448,0,1646,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,2,0,1,0,3
1278,17,17486,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,1,3254,30.731407498463426,1,1608,62.189054726368155,0,1646,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1279,17,17486,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2023,5,2,3254,61.46281499692685,2,1608,124.37810945273631,0,1646,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1280,17,17495,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,2,1,491,203.66598778004072,1,261,383.1417624521073,0,230,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1281,17,17495,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,2,1,491,203.66598778004072,1,261,383.1417624521073,0,230,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1282,17,17495,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,2,1016,196.8503937007874,2,493,405.67951318458415,0,523,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1283,17,17495,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2023,5,2,1016,196.8503937007874,2,493,405.67951318458415,0,523,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1284,17,17513,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,3,2183,137.42556115437472,3,1151,260.6429192006951,0,1032,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,3
1285,17,17513,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,3,2183,137.42556115437472,3,1151,260.6429192006951,0,1032,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,3
1286,17,17524,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,5,2525,198.01980198019803,5,1253,399.04229848363923,0,1272,0,0,0,0,4,1,0,0,5,0,5,0,0,0,1,4,0,0,0,5
1287,17,17524,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2023,5,2,2525,79.20792079207921,2,1253,159.6169193934557,0,1272,0,0,0,0,1,1,0,0,2,0,2,0,0,0,1,1,0,0,0,2
1288,17,17524,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,1,2525,39.603960396039604,1,1253,79.80845969672785,0,1272,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1289,17,17524,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2023,5,2,2525,79.20792079207921,2,1253,159.6169193934557,0,1272,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1290,17,17541,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,1,2862,34.940600978336825,1,1471,67.98096532970767,0,1391,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1291,17,17541,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,1,2862,34.940600978336825,1,1471,67.98096532970767,0,1391,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1292,17,17614,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,2,2,3890,51.41388174807197,0,1977,0,2,1913,104.54783063251438,0,0,0,2,0,0,0,2,0,2,0,0,0,1,1,0,0,0,2
1293,17,17614,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,2,1,3890,25.706940874035986,0,1977,0,1,1913,52.27391531625719,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1294,17,17614,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2023,2,1,3890,25.706940874035986,0,1977,0,1,1913,52.27391531625719,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1295,17,17614,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,3,1,4544,22.007042253521128,1,2350,42.5531914893617,0,2194,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1296,17,17614,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2023,3,1,4544,22.007042253521128,1,2350,42.5531914893617,0,2194,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1297,17,17614,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,4,1,4297,23.27205026762858,0,2262,0,1,2035,49.140049140049136,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1298,17,17614,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2023,4,1,4297,23.27205026762858,0,2262,0,1,2035,49.140049140049136,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1299,17,17614,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,9,8397,107.18113612004286,8,4324,185.01387604070305,1,4073,24.551927326295115,0,0,0,7,2,0,0,9,0,9,0,0,0,4,5,0,0,0,9
1300,17,17614,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2023,5,1,8397,11.909015124449208,1,4324,23.12673450508788,0,4073,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1301,17,17614,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,2,8397,23.818030248898417,2,4324,46.25346901017576,0,4073,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,2
1302,17,17614,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2023,5,2,8397,23.818030248898417,2,4324,46.25346901017576,0,4073,0,0,0,0,1,1,0,0,2,0,2,0,0,0,1,1,0,0,0,2
1303,17,17614,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2023,5,4,8397,47.636060497796834,3,4324,69.38020351526364,1,4073,24.551927326295115,0,0,0,3,1,0,0,4,0,4,0,0,0,1,3,0,0,0,4
1304,17,17662,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,4,1,1830,54.6448087431694,1,946,105.70824524312897,0,884,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1305,17,17662,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2023,4,1,1830,54.6448087431694,1,946,105.70824524312897,0,884,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1306,17,17662,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,4,3001,133.2889036987671,4,1535,260.58631921824104,0,1466,0,0,0,0,2,2,0,0,4,0,4,0,0,0,0,4,0,0,0,4
1307,17,17662,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2023,5,1,3001,33.32222592469177,1,1535,65.14657980456026,0,1466,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1308,17,17662,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,2,3001,66.64445184938354,2,1535,130.29315960912052,0,1466,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1309,17,17662,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2023,5,1,3001,33.32222592469177,1,1535,65.14657980456026,0,1466,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1310,17,17777,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,4,5059,79.06700929037359,4,2510,159.3625498007968,0,2549,0,0,0,0,2,2,0,0,4,0,4,0,0,0,1,3,0,0,0,4
1311,17,17777,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,1,5059,19.766752322593398,1,2510,39.8406374501992,0,2549,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1312,17,17777,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2023,5,2,5059,39.533504645186795,2,2510,79.6812749003984,0,2549,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1313,17,17777,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2023,5,1,5059,19.766752322593398,1,2510,39.8406374501992,0,2549,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1314,17,17867,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,2,1508,132.6259946949602,2,744,268.81720430107526,0,764,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1315,17,17867,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2023,5,2,1508,132.6259946949602,2,744,268.81720430107526,0,764,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1316,17,17873,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,2,1,4181,23.91772303276728,0,2139,0,1,2042,48.97159647404506,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1317,17,17873,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,2,1,4181,23.91772303276728,0,2139,0,1,2042,48.97159647404506,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1318,17,17873,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,4,1,5477,18.258170531312764,1,2853,35.05082369435682,0,2624,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1319,17,17873,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2023,4,1,5477,18.258170531312764,1,2853,35.05082369435682,0,2624,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1320,17,17873,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,3,11511,26.062027625749284,2,5728,34.91620111731844,1,5783,17.292062943109116,0,0,0,1,2,0,0,3,0,3,0,0,0,0,3,0,0,0,3
1321,17,17873,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,2,11511,17.374685083832855,1,5728,17.45810055865922,1,5783,17.292062943109116,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1322,17,17873,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2023,5,1,11511,8.687342541916427,1,5728,17.45810055865922,0,5783,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1323,17,17877,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,3,1,1015,98.52216748768473,0,520,0,1,495,202.02020202020202,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1324,17,17877,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2023,3,1,1015,98.52216748768473,0,520,0,1,495,202.02020202020202,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1325,17,17877,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,4,2,1121,178.4121320249777,2,545,366.9724770642202,0,576,0,0,0,0,0,2,0,0,2,0,2,0,0,1,0,1,0,0,0,2
1326,17,17877,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2023,4,1,1121,89.20606601248885,1,545,183.4862385321101,0,576,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1327,17,17877,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2023,4,1,1121,89.20606601248885,1,545,183.4862385321101,0,576,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1328,17,17877,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,4,2075,192.77108433734938,1,994,100.6036217303823,3,1081,277.5208140610546,0,0,0,1,3,0,0,4,0,4,0,0,1,0,3,0,0,0,4
1329,17,17877,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,1,2075,48.192771084337345,0,994,0,1,1081,92.50693802035153,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1330,17,17877,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2023,5,3,2075,144.57831325301206,1,994,100.6036217303823,2,1081,185.01387604070305,0,0,0,1,2,0,0,3,0,3,0,0,0,0,3,0,0,0,3
1331,18,18029,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,2,1,379,263.8522427440633,1,195,512.8205128205128,0,184,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1332,18,18029,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2023,2,1,379,263.8522427440633,1,195,512.8205128205128,0,184,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1333,18,18029,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,4,1,571,175.13134851138355,1,293,341.29692832764505,0,278,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1334,18,18029,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2023,4,1,571,175.13134851138355,1,293,341.29692832764505,0,278,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1335,18,18094,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,2,2085,95.92326139088729,2,1050,190.47619047619048,0,1035,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1336,18,18094,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2023,5,1,2085,47.961630695443645,1,1050,95.23809523809524,0,1035,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1337,18,18094,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2023,5,1,2085,47.961630695443645,1,1050,95.23809523809524,0,1035,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1338,18,18150,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,2,1,3657,27.344818156959256,0,1831,0,1,1826,54.76451259583789,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1339,18,18150,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,2,1,3657,27.344818156959256,0,1831,0,1,1826,54.76451259583789,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1340,18,18150,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,4,5,4009,124.71938139186831,4,2036,196.46365422396855,1,1973,50.68423720223011,0,0,0,3,2,0,0,5,0,5,0,0,0,0,4,0,0,1,5
1341,18,18150,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,4,2,4009,49.88775255674732,2,2036,98.23182711198427,0,1973,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,0,0,1,2
1342,18,18150,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2023,4,2,4009,49.88775255674732,2,2036,98.23182711198427,0,1973,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1343,18,18150,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2023,4,1,4009,24.94387627837366,0,2036,0,1,1973,50.68423720223011,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1344,18,18150,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,8,5913,135.29511246406224,7,2895,241.79620034542313,1,3018,33.13452617627568,0,0,0,3,5,0,0,8,0,8,0,0,0,0,8,0,0,0,8
1345,18,18150,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,7,5913,118.38322340605446,6,2895,207.2538860103627,1,3018,33.13452617627568,0,0,0,3,4,0,0,7,0,7,0,0,0,0,7,0,0,0,7
1346,18,18150,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2023,5,1,5913,16.91188905800778,1,2895,34.542314335060446,0,3018,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1347,18,18205,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,2,1,828,120.77294685990337,0,392,0,1,436,229.35779816513764,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1348,18,18205,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,2,1,828,120.77294685990337,0,392,0,1,436,229.35779816513764,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1349,18,18205,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,4,1,993,100.70493454179255,1,524,190.83969465648855,0,469,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1350,18,18205,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,4,1,993,100.70493454179255,1,524,190.83969465648855,0,469,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1351,18,18247,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,3,3417,87.7963125548727,2,1716,116.55011655011656,1,1701,58.78894767783657,0,0,0,1,2,0,0,3,0,3,0,0,0,0,3,0,0,0,3
1352,18,18247,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,3,3417,87.7963125548727,2,1716,116.55011655011656,1,1701,58.78894767783657,0,0,0,1,2,0,0,3,0,3,0,0,0,0,3,0,0,0,3
1353,18,18256,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,3,3508,85.5188141391106,3,1821,164.74464579901152,0,1687,0,0,0,0,2,1,0,0,3,0,3,0,0,0,0,3,0,0,0,3
1354,18,18256,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,3,3508,85.5188141391106,3,1821,164.74464579901152,0,1687,0,0,0,0,2,1,0,0,3,0,3,0,0,0,0,3,0,0,0,3
1355,18,18001,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,2,2,13794,14.49905756125852,1,7185,13.917884481558804,1,6609,15.130882130428205,0,0,0,1,1,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1356,18,18001,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,2,1,13794,7.24952878062926,1,7185,13.917884481558804,0,6609,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1357,18,18001,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2023,2,1,13794,7.24952878062926,0,7185,0,1,6609,15.130882130428205,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1358,18,18001,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,4,5,18601,26.8802752540186,3,9446,31.75947491001482,2,9155,21.84598580010923,0,0,0,1,4,0,0,5,0,5,0,0,0,0,3,0,0,2,5
1359,18,18001,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,4,1,18601,5.37605505080372,1,9446,10.586491636671607,0,9155,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1360,18,18001,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2023,4,1,18601,5.37605505080372,1,9446,10.586491636671607,0,9155,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1361,18,18001,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2023,4,2,18601,10.75211010160744,1,9446,10.586491636671607,1,9155,10.922992900054615,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,2
1362,18,18001,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2023,4,1,18601,5.37605505080372,0,9446,0,1,9155,10.922992900054615,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1363,18,18001,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,32,37631,85.03627328532328,28,19528,143.38385907414994,4,18103,22.095785228967575,0,0,0,9,23,0,0,32,0,32,0,0,0,0,30,0,1,1,32
1364,18,18001,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2023,5,2,37631,5.314767080332705,1,19528,5.12085210979107,1,18103,5.523946307241894,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1365,18,18001,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,11,37631,29.231218941829873,11,19528,56.32937320770176,0,18103,0,0,0,0,3,8,0,0,11,0,11,0,0,0,0,10,0,1,0,11
1366,18,18001,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2023,5,6,37631,15.944301240998113,6,19528,30.72511265874642,0,18103,0,0,0,0,2,4,0,0,6,0,6,0,0,0,0,6,0,0,0,6
1367,18,18001,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2023,5,13,37631,34.54598602216258,10,19528,51.20852109791069,3,18103,16.571838921725682,0,0,0,4,9,0,0,13,0,13,0,0,0,0,12,0,0,1,13
1368,18,18001,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,1,2,2632,75.98784194528875,1,1371,72.93946024799416,1,1261,79.30214115781126,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1369,18,18001,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,1,2,2632,75.98784194528875,1,1371,72.93946024799416,1,1261,79.30214115781126,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
1370,18,18410,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2023,5,8,2644,302.571860816944,7,1347,519.6733481811433,1,1297,77.10100231303007,0,0,0,8,0,0,0,8,0,8,0,0,0,0,7,0,0,1,8
1371,18,18410,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2023,5,4,2644,151.285930408472,4,1347,296.9561989606533,0,1297,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,3,0,0,1,4
1372,18,18410,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2023,5,4,2644,151.285930408472,3,1347,222.71714922048997,1,1297,77.10100231303007,0,0,0,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,4
1373,18,18460,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,2,1,1196,83.61204013377926,1,568,176.05633802816902,0,628,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1374,18,18460,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2023,2,1,1196,83.61204013377926,1,568,176.05633802816902,0,628,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1375,18,18460,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2023,4,1,1357,73.69196757553426,1,732,136.6120218579235,0,625,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1376,18,18460,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2023,4,1,1357,73.69196757553426,1,732,136.6120218579235,0,625,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
